ticker,n,spec,window,dep,shock,cov_type,alpha,r2,beta,se,ci_low,ci_high,t,p,sample,dep_mode
XLB,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,0.04367062608963664,0.00047501433543861715,-0.16994468628479398,0.9704549657014515,-2.0720014676776923,1.7321120951081046,-0.1751185704552058,0.8609864666283507,pre_2008,car_adj
XLI,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,0.04496620335528784,0.0015994212854544276,-0.14462979279544502,0.4416865686027184,-1.0103195597118528,0.7210599741209628,-0.3274489266290877,0.7433283661219119,pre_2008,car_adj
SPY,88,pre_2008,m1_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,pre_2008,car_adj
XLV,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,0.044417420120109435,0.01752309534179397,0.7083679305034568,0.5661313515687391,-0.40122912909025515,1.8179649900971686,1.2512430702531894,0.21084580877033376,pre_2008,car_adj
XLE,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,-0.05786193768197051,0.02777358150107012,1.5080330839233718,1.2599086885464588,-0.9613425694367798,3.9774087372835236,1.1969383953238477,0.23133056735172697,pre_2008,car_adj
XLU,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,-0.5872813501008218,0.10990845768948443,1.9671425509750748,0.7687863153761497,0.46034906103056983,3.47393604091958,2.558763744399634,0.010504510370901663,pre_2008,car_adj
TLT,57,pre_2008,m1_p1,car_adj,surprise_bps,HC1,-0.015803571156986267,0.027538591050500938,2.2748976066951307,2.039548095318664,-1.7225432048667155,6.272338418256977,1.1153929696076597,0.26468206092139657,pre_2008,car_adj
XLP,87,pre_2008,m1_p1,car_adj,surprise_bps,HC1,-0.23327411999922149,0.13147938298466877,2.410618029459032,0.8826925379314812,0.6805724456910738,4.140663613226991,2.7309826761514504,0.006314579083428014,pre_2008,car_adj
IEF,57,pre_2008,m1_p1,car_adj,surprise_bps,HC1,-0.14747866322479647,0.05721714248090548,2.9243542836149254,1.452688175524051,0.0771377788205848,5.771570788409266,2.01306400980374,0.04410789584808863,pre_2008,car_adj
GLD,38,pre_2008,m1_p1,car_adj,surprise_bps,HC1,0.5835431276887155,0.04107745402777985,4.262184203637939,3.743734264347018,-3.0754001221707696,11.599768529446647,1.138484706093676,0.25491814150819425,pre_2008,car_adj
SPY,88,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.5840921204065712,0.12008534025073625,-3.749017778753945,1.4279403627563878,-6.547729461827526,-0.9503060956803651,-2.625472237171814,0.008652886509015825,pre_2008,auto
QQQ,86,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.4209728229717249,0.05297412050699557,-2.027734148755537,1.5850928369242112,-5.134459021279413,1.0789907237683385,-1.2792526100176236,0.20080811487063144,pre_2008,auto
XLK,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.3596993264984528,0.05428275704514163,-1.947388667721763,1.3697223859706837,-4.631995213042574,0.737217877599048,-1.4217396807322407,0.15510183614712308,pre_2008,auto
XLY,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.2808424589706796,0.09457201780271507,-1.9076000609132973,0.6498779312185563,-3.1813374004490664,-0.6338627213775283,-2.9353205721826,0.003332032536546579,pre_2008,auto
XLF,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.19035139402102286,0.047534221545732835,-1.7008366106837223,1.1146270660263298,-3.8854655162888774,0.483792294921433,-1.5259243764349295,0.12702869910780035,pre_2008,auto
TLT,57,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.2859052693313882,0.04361604963529153,-1.3175333949934303,1.2004480650888556,-3.6703683678783823,1.0353015778915213,-1.0975346900125231,0.2724077248725767,pre_2008,auto
IEF,57,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.1378972030530532,0.0596904144459901,-0.8461111783751809,0.6651436946265374,-2.149768864387102,0.45754650763674043,-1.2720727644426553,0.2033472670156764,pre_2008,auto
XLI,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.04610267047329298,0.00709080758775682,0.34003560655838305,0.4453895237723752,-0.5329118191269185,1.2129830322436845,0.7634566787254851,0.44519108888086156,pre_2008,auto
XLV,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.022165057228664076,0.008476290899059213,0.5501189728788867,0.7058784850808112,-0.8333774353411972,1.9336153810989705,0.7793394819448383,0.43577976288465925,pre_2008,auto
XLB,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.04050000559316292,0.013134700760447426,0.9978483436063659,1.0152207557939847,-0.9919477741073777,2.9876444613201096,0.9828880447050827,0.32566254246357507,pre_2008,auto
XLE,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.10722747692515948,0.0201912659874397,1.4357436968269497,1.477607774347853,-1.4603143241712295,4.331801717825129,0.9716676656365183,0.33121590770138853,pre_2008,auto
GLD,38,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.7150736185559907,0.023786680972460172,2.0834134439980616,3.3634807347023274,-4.508887658712821,8.675714546708942,0.6194218455015014,0.535638493521428,pre_2008,auto
XLU,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.6536044577109863,0.10324697753407563,2.128919141714168,0.9026114532791479,0.3598332012536804,3.8980050821746564,2.3586219009075258,0.018342934216753946,pre_2008,auto
XLP,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.314170969646943,0.1188010724222971,2.558644623345071,0.9922692634536314,0.6138326040098667,4.503456642680275,2.5785789377770403,0.009920763023982666,pre_2008,auto
QQQ,86,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.9868329625679146,0.14913418400339762,-5.795067093915322,2.275723942817024,-10.25540406059218,-1.3347301272384655,-2.546471909392424,0.010881796924013466,pre_2008,car_raw
XLK,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.9047801108412638,0.15948136377361743,-5.70351200038449,2.0581692190318766,-9.737449543775897,-1.6695744569930817,-2.7711579532159716,0.005585732357503008,pre_2008,car_raw
XLY,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.8259232433134904,0.20046309552018393,-5.663723393576024,1.4388379214728981,-8.483793899253374,-2.8436528878986733,-3.9363178500176232,8.274136893174893e-05,pre_2008,car_raw
XLF,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.35472939032178796,0.11949899193044466,-5.456959943346449,2.2506439576192387,-9.86814104230285,-1.0457788443900495,-2.424621595465013,0.015324350477113138,pre_2008,car_raw
SPY,88,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.5840921204065712,0.12008534025073625,-3.749017778753945,1.4279403627563878,-6.547729461827526,-0.9503060956803651,-2.625472237171814,0.008652886509015825,pre_2008,car_raw
XLI,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.591183454816104,0.10974750427745905,-3.4160877261043434,1.2625148229162182,-5.890571308968095,-0.941604143240592,-2.705780291920611,0.0068144113981338135,pre_2008,car_raw
XLV,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.5672458415714752,0.1072044741839574,-3.20600435978384,1.1656709060541737,-5.490677353476194,-0.9213313660914869,-2.750351186713794,0.005953142476787085,pre_2008,car_raw
XLB,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.585580789935974,0.05094576021336483,-2.7582749890563614,1.3501948639450863,-5.404608294499689,-0.11194168361303367,-2.04287178296402,0.041065132247340666,pre_2008,car_raw
XLE,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.43785330741765155,0.025492145084154316,-2.3203796358357778,1.9991690802695818,-6.238679032170223,1.5979197604986672,-1.1606720305632587,0.2457753003541049,pre_2008,car_raw
XLU,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,-0.1085236733681752,0.023303235319935944,-1.6272041909485593,1.545103592257488,-4.655551584156696,1.401143202259578,-1.0531359833104248,0.2922786731812479,pre_2008,car_raw
TLT,57,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.2859052693313882,0.04361604963529153,-1.3175333949934303,1.2004480650888556,-3.6703683678783823,1.0353015778915213,-1.0975346900125231,0.2724077248725767,pre_2008,car_raw
XLP,87,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.23090981469586805,0.014809335158004977,-1.1974787093176564,1.3609546477275218,-3.864900803455996,1.4699433848206829,-0.8798814209695877,0.37892355047927007,pre_2008,car_raw
IEF,57,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.1378972030530532,0.0596904144459901,-0.8461111783751809,0.6651436946265374,-2.149768864387102,0.45754650763674043,-1.2720727644426553,0.2033472670156764,pre_2008,car_raw
GLD,38,pre_2008,m1_p1,car_raw,surprise_orth_bps,HC1,0.7150736185559907,0.023786680972460172,2.0834134439980616,3.3634807347023274,-4.508887658712821,8.675714546708942,0.6194218455015014,0.535638493521428,pre_2008,car_raw
QQQ,86,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.4209728229717249,0.05297412050699557,-2.027734148755537,1.5850928369242112,-5.134459021279413,1.0789907237683385,-1.2792526100176236,0.20080811487063144,pre_2008,car_adj
XLK,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.3596993264984528,0.05428275704514163,-1.947388667721763,1.3697223859706837,-4.631995213042574,0.737217877599048,-1.4217396807322407,0.15510183614712308,pre_2008,car_adj
XLY,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.2808424589706796,0.09457201780271507,-1.9076000609132973,0.6498779312185563,-3.1813374004490664,-0.6338627213775283,-2.9353205721826,0.003332032536546579,pre_2008,car_adj
XLF,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.19035139402102286,0.047534221545732835,-1.7008366106837223,1.1146270660263298,-3.8854655162888774,0.483792294921433,-1.5259243764349295,0.12702869910780035,pre_2008,car_adj
SPY,88,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,pre_2008,car_adj
XLI,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.04610267047329298,0.00709080758775682,0.34003560655838305,0.4453895237723752,-0.5329118191269185,1.2129830322436845,0.7634566787254851,0.44519108888086156,pre_2008,car_adj
XLV,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.022165057228664076,0.008476290899059213,0.5501189728788867,0.7058784850808112,-0.8333774353411972,1.9336153810989705,0.7793394819448383,0.43577976288465925,pre_2008,car_adj
XLB,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.04050000559316292,0.013134700760447426,0.9978483436063659,1.0152207557939847,-0.9919477741073777,2.9876444613201096,0.9828880447050827,0.32566254246357507,pre_2008,car_adj
XLE,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.10722747692515948,0.0201912659874397,1.4357436968269497,1.477607774347853,-1.4603143241712295,4.331801717825129,0.9716676656365183,0.33121590770138853,pre_2008,car_adj
XLU,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.6536044577109863,0.10324697753407563,2.128919141714168,0.9026114532791479,0.3598332012536804,3.8980050821746564,2.3586219009075258,0.018342934216753946,pre_2008,car_adj
XLP,87,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.314170969646943,0.1188010724222971,2.558644623345071,0.9922692634536314,0.6138326040098667,4.503456642680275,2.5785789377770403,0.009920763023982666,pre_2008,car_adj
TLT,57,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.09442252122109619,0.030885281862883085,2.5753378161842795,2.5595432980958726,-2.441274864954498,7.591950497323056,1.0061708345001066,0.3143333992659848,pre_2008,car_adj
IEF,57,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,-0.24243058749943106,0.054351037954995296,3.0467600328025286,2.2396217121195505,-1.3428178619457234,7.43633792755078,1.3603904696561957,0.17370639274113087,pre_2008,car_adj
GLD,38,pre_2008,m1_p1,car_adj,surprise_orth_bps,HC1,0.24449001447433694,0.10757414336037552,7.76553858460144,5.610559820066267,-3.230956595835968,18.76203376503885,1.3840933585322188,0.16632987027616997,pre_2008,car_adj
SPY,88,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.4086604670230089,0.15314046166265172,-2.670966871201531,0.5290119459836439,-3.7078112327209216,-1.63412250968214,-5.048972696136643,4.4419221075994534e-07,pre_2008,auto
QQQ,86,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.41181441948910497,0.06974750627464121,-2.13315294231166,1.3693905204087884,-4.817109043083448,0.5508031584601271,-1.5577389433620985,0.11929514485551868,pre_2008,auto
XLK,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.3277909539604187,0.0793201479642427,-2.1219995045323,1.3217500099336357,-4.712581920567685,0.4685829115030845,-1.6054469367008701,0.10839548201917588,pre_2008,auto
TLT,57,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.12109865183975335,0.13131444601282105,-1.700520272259972,0.973816945692973,-3.609166413352997,0.2081258688330527,-1.7462422273314142,0.08076887001816474,pre_2008,auto
XLY,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.2545930164719649,0.11818185127901082,-1.5703679082115687,0.4910014036346726,-2.532712975694141,-0.6080228407289966,-3.1982961689860954,0.001382422226558023,pre_2008,auto
XLF,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.1426314694863381,0.04716145459235177,-1.2574528593248404,0.8171806840005054,-2.8590975688276377,0.3441918501779568,-1.538769679636802,0.12386053446489634,pre_2008,auto
IEF,57,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.034669504275241445,0.18631200805221904,-1.1063392745631464,0.3982542519518016,-1.8869032650786184,-0.3257752840476748,-2.77797228564691,0.005469928347935278,pre_2008,auto
XLB,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.0410651922636007,0.00200598732971613,-0.28440795644934264,0.7053053702311987,-1.6667810802051808,1.0979651673064954,-0.4032408775735167,0.6867710306269907,pre_2008,auto
XLI,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.13412085557715847,0.006524856769042353,-0.23544785827686351,0.3078779243959275,-0.838877501727827,0.3679817851741,-0.7647442041803564,0.44442387832730557,pre_2008,auto
GLD,38,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.5427191538491973,0.00031483327460790633,-0.1642156751199094,1.7252816104882083,-3.5457054948660596,3.2172741446262405,-0.09518195413526767,0.9241703034178756,pre_2008,auto
XLV,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.11594554276646268,0.014913629875316303,0.5577650011224897,0.5687484707848799,-0.556961517878106,1.6724915201230854,0.9806883530654019,0.32674644912444606,pre_2008,auto
XLE,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.12875886831617772,0.058829518193274755,1.880855328724733,1.1177908625150355,-0.30997450405269994,4.071685161502166,1.6826540561378343,0.0924420806473489,pre_2008,auto
XLU,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.5979623186835985,0.12699535054620226,1.9623841832957887,0.8178998500162484,0.3593299343032298,3.5654384322883472,2.3992964215078456,0.016426611087207315,pre_2008,auto
XLP,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.3200484094514013,0.1363106575055646,2.2976414504223017,0.9200559929126797,0.4943648405532103,4.100918060291393,2.4972843697789657,0.012514855194191822,pre_2008,auto
QQQ,86,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.8034552668786877,0.15394839144430128,-4.816101686459789,1.7186898787757001,-8.184671949453673,-1.447531423465906,-2.8021935463368846,0.00507564129270502,pre_2008,car_raw
XLK,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.7104558283444338,0.18289000524478316,-4.811863052634064,1.6343655424656205,-8.015160653439949,-1.6085654518281798,-2.9441779868748568,0.0032381371812293417,pre_2008,car_raw
XLY,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.6372578908559801,0.26869052187264697,-4.260231456313332,0.6796936561826386,-5.592406542951654,-2.92805636967501,-6.267869969892109,3.660202185418546e-10,pre_2008,car_raw
XLF,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.24003340489767686,0.14641411092552203,-3.9473164074266043,1.0252061665043215,-5.956683570503449,-1.9379492443497601,-3.850265962490156,0.00011798962923242137,pre_2008,car_raw
XLB,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.4237300666476157,0.16205779188881353,-2.9742715045511066,0.7359677020045915,-4.416741694264813,-1.5318013148374003,-4.041307106887893,5.3154093370569644e-05,pre_2008,car_raw
XLI,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.5167857299611736,0.17445645055910164,-2.925311406378628,0.5724687612954263,-4.047329560791921,-1.8032932519653349,-5.109993075882443,3.2217061930255345e-07,pre_2008,car_raw
SPY,88,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.4086604670230089,0.15314046166265172,-2.670966871201531,0.5290119459836439,-3.7078112327209216,-1.63412250968214,-5.048972696136643,4.4419221075994534e-07,pre_2008,car_raw
XLV,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.4986104171504775,0.08085023885609421,-2.1320985469792735,0.7446711809499045,-3.591627241965996,-0.6725698519925509,-2.863140942636672,0.004194639300569318,pre_2008,car_raw
TLT,57,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.12109865183975335,0.13131444601282105,-1.700520272259972,0.973816945692973,-3.609166413352997,0.2081258688330527,-1.7462422273314142,0.08076887001816474,pre_2008,car_raw
IEF,57,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.034669504275241445,0.18631200805221904,-1.1063392745631464,0.3982542519518016,-1.8869032650786184,-0.3257752840476748,-2.77797228564691,0.005469928347935278,pre_2008,car_raw
XLE,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.2539060060678373,0.008908693995475225,-0.8090082193770302,0.9149944505003718,-2.602364388411776,0.9843479496577159,-0.8841673508889785,0.3766058801457166,pre_2008,car_raw
XLU,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,-0.21529744429958336,0.013555262555141168,-0.7274793648059749,0.7268274447650387,-2.1520349795207263,0.6970762499087766,-1.0008969392193863,0.31687663646279796,pre_2008,car_raw
XLP,87,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.06261646493261372,0.003605801383218421,-0.39222209767946103,0.7938868653977166,-1.9482117616583832,1.163767566299461,-0.4940528868467524,0.6212688295100668,pre_2008,car_raw
GLD,38,pre_2008,d0_p1,car_raw,surprise_bps,HC1,0.5427191538491973,0.00031483327460790633,-0.1642156751199094,1.7252816104882083,-3.5457054948660596,3.2172741446262405,-0.09518195413526767,0.9241703034178756,pre_2008,car_raw
QQQ,86,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.41181441948910497,0.06974750627464121,-2.13315294231166,1.3693905204087884,-4.817109043083448,0.5508031584601271,-1.5577389433620985,0.11929514485551868,pre_2008,car_adj
XLK,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.3277909539604187,0.0793201479642427,-2.1219995045323,1.3217500099336357,-4.712581920567685,0.4685829115030845,-1.6054469367008701,0.10839548201917588,pre_2008,car_adj
XLY,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.2545930164719649,0.11818185127901082,-1.5703679082115687,0.4910014036346726,-2.532712975694141,-0.6080228407289966,-3.1982961689860954,0.001382422226558023,pre_2008,car_adj
XLF,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.1426314694863381,0.04716145459235177,-1.2574528593248404,0.8171806840005054,-2.8590975688276377,0.3441918501779568,-1.538769679636802,0.12386053446489634,pre_2008,car_adj
XLB,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.0410651922636007,0.00200598732971613,-0.28440795644934264,0.7053053702311987,-1.6667810802051808,1.0979651673064954,-0.4032408775735167,0.6867710306269907,pre_2008,car_adj
XLI,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.13412085557715847,0.006524856769042353,-0.23544785827686351,0.3078779243959275,-0.838877501727827,0.3679817851741,-0.7647442041803564,0.44442387832730557,pre_2008,car_adj
SPY,88,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,pre_2008,car_adj
XLV,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.11594554276646268,0.014913629875316303,0.5577650011224897,0.5687484707848799,-0.556961517878106,1.6724915201230854,0.9806883530654019,0.32674644912444606,pre_2008,car_adj
TLT,57,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.1695044680304113,0.02523445957714132,1.2281142332361394,1.2164199890547729,-1.1560251353858224,3.612253601858101,1.00961365670294,0.3126804240776494,pre_2008,car_adj
IEF,57,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.2559336155949232,0.07470699293785843,1.822295230932965,0.8016414783823012,0.2511068047902104,3.3934836570757194,2.273204768059564,0.023013843106478374,pre_2008,car_adj
XLE,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.12875886831617772,0.058829518193274755,1.880855328724733,1.1177908625150355,-0.30997450405269994,4.071685161502166,1.6826540561378343,0.0924420806473489,pre_2008,car_adj
XLU,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.5979623186835985,0.12699535054620226,1.9623841832957887,0.8178998500162484,0.3593299343032298,3.5654384322883472,2.3992964215078456,0.016426611087207315,pre_2008,car_adj
XLP,87,pre_2008,d0_p1,car_adj,surprise_bps,HC1,-0.3200484094514013,0.1363106575055646,2.2976414504223017,0.9200559929126797,0.4943648405532103,4.100918060291393,2.4972843697789657,0.012514855194191822,pre_2008,car_adj
GLD,38,pre_2008,d0_p1,car_adj,surprise_bps,HC1,0.30426060967809887,0.06394867282804595,3.5016745310460813,2.0880408795988523,-0.5908103912150048,7.594159453307167,1.6770143560210427,0.09353967460741658,pre_2008,car_adj
SPY,88,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.4986217217381409,0.16407423052989867,-3.087883646810421,0.8991611938507791,-4.850207203053985,-1.325560090566856,-3.4341825113538795,0.0005943438677170725,pre_2008,auto
XLK,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.3983411696499216,0.06619450366065471,-2.1645354499123277,1.4806290254371888,-5.066515014233857,0.7374441144092019,-1.4619026189042865,0.14376789722940553,pre_2008,auto
QQQ,86,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.48390012839176527,0.04797716495368942,-1.975092520516875,1.561974181119338,-5.03650566029222,1.086320619258471,-1.2644847427000934,0.20605609354564458,pre_2008,auto
TLT,57,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.17452021764182868,0.11407569317956756,-1.6942970084190205,0.8983377753668826,-3.4550066940899438,0.06641267725190289,-1.8860355813569867,0.05929016001718741,pre_2008,auto
XLF,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,-0.10094922062869147,0.0383506490385116,-1.266148642447773,0.8230437945291854,-2.8792848374241604,0.3469875525286145,-1.538373353719363,0.12395735357535873,pre_2008,auto
IEF,57,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.07219109947890887,0.19881468612040154,-1.221685903131711,0.47742622652716227,-2.1574241123998106,-0.2859476938636118,-2.5588998577190765,0.010500398466297254,pre_2008,auto
XLY,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.3038802304259106,0.056625084510752655,-1.2137539779079325,0.4896788014949837,-2.1735067928308394,-0.2540011629850259,-2.4786737228615077,0.013187187545253236,pre_2008,auto
XLI,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.13987686541836614,0.00011523759430698277,0.034938685558479544,0.3432585219883184,-0.6378356549250748,0.7077130260420339,0.1017853405535218,0.9189270617558957,pre_2008,auto
XLV,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.0979156753874051,0.009638125675549225,0.500675210627442,0.6360937576030199,-0.7460456450652281,1.7473960663201122,0.787109140190476,0.4312179792550498,pre_2008,auto
XLB,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,0.042859148278518035,0.010518463613914064,0.7272002525592391,0.8323147584519073,-0.9041066978076537,2.3585072029261323,0.873708227776497,0.3822771690644906,pre_2008,auto
GLD,38,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.5001239429567884,0.014504144261002105,1.2548954073564675,2.546205898579272,-3.735576451082351,6.245367265795286,0.4928491478464771,0.6221191807381197,pre_2008,auto
XLU,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,-0.6610944843082559,0.07837471090285231,1.7213862028157827,1.0157017348757185,-0.2693526165754759,3.712125022207041,1.6947752905299627,0.09011805660908832,pre_2008,auto
XLE,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,-0.19224039945938226,0.05575261384005603,2.0445163133756954,1.3218392614731573,-0.5462410324627166,4.635273659214107,1.5467208252667062,0.12193057915262079,pre_2008,auto
XLP,87,pre_2008,d0_p1,car_adj,surprise_orth_bps,HC1,-0.39600048268720595,0.10818258991600815,2.2855790989083276,1.0574708162764763,0.21297438430426147,4.358183813512394,2.161363759386019,0.030667251266445428,pre_2008,auto
XLK,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.8730604163626912,0.17506584299163896,-5.256772711389226,1.823109375361673,-8.83000142697542,-1.683543995803033,-2.8834104977088253,0.003933944217875541,pre_2008,car_raw
QQQ,86,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.9711186366329526,0.13711097335536104,-5.074072622496979,1.940422231632194,-8.877230311296918,-1.2709149336970407,-2.6149322244308153,0.008924516269133802,pre_2008,car_raw
XLF,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.37377002608407833,0.14316273366142884,-4.358385903924672,1.4369501034600602,-7.174756354287494,-1.5420154535618495,-3.033080893644135,0.0024207070017016686,pre_2008,car_raw
XLY,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.77859947713868,0.2201566489325708,-4.3059912393848325,0.984782472436764,-6.236129417967199,-2.3758530608024664,-4.372530340360352,1.228147427154145e-05,pre_2008,car_raw
SPY,88,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.4986217217381409,0.16407423052989867,-3.087883646810421,0.8991611938507791,-4.850207203053985,-1.325560090566856,-3.4341825113538795,0.0005943438677170725,pre_2008,car_raw
XLI,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.6145961121311356,0.1528333371123649,-3.0572985759184195,0.8331031558730038,-4.690150756836166,-1.4244463950006736,-3.669771929641408,0.000242766967722078,pre_2008,car_raw
XLV,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.5726349221001749,0.09580530270494392,-2.5915620508494572,1.0404968062069622,-4.630898317044055,-0.5522257846548594,-2.490696785794821,0.012749287184712712,pre_2008,car_raw
XLB,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.5175783949912877,0.0821834074291421,-2.36503700891766,0.8888860862182463,-4.107221724264188,-0.6228522935711321,-2.66067502415262,0.007798418459665953,pre_2008,car_raw
TLT,57,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,0.17452021764182868,0.11407569317956756,-1.6942970084190205,0.8983377753668826,-3.4550066940899438,0.06641267725190289,-1.8860355813569867,0.05929016001718741,pre_2008,car_raw
XLU,87,pre_2008,d0_p1,car_raw,surprise_orth_bps,HC1,-0.18637523759548613,0.03860527803316749,-1.3708510586611162,1.0968192639224323,-3.5205773134988156,0.7788751961765834,-1.2498422518206826,0.21135717813660426,pre_2008,car_raw
