meeting_id,meeting_date,announcement_timestamp,scheduled,emergency,target_before,target_after,target_after_asof,raw_change_bps,surprise_bps,surprise_orth_bps,surprise_source,date_validated_official,official_source,official_release_title,hf_tnote02_bps,hf_tnote10_bps,hf_tbond_bps
FOMC20210127,2021-01-27,2021-01-27 14:00:00,True,False,0.125,0.125,2021-02-01,0.0,0.6378736371916232,3.1383789805387683,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,0.0,-0.2636822003725787
FOMC20210317,2021-03-17,2021-03-17 14:00:00,True,False,0.125,0.125,2021-03-22,0.0,0.045971508635014084,-0.47685539379062447,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.8439291297550806,-2.365159713737127,0.2959140226982426
FOMC20210428,2021-04-28,2021-04-28 14:00:00,True,False,0.125,0.125,2021-05-03,0.0,0.5764065393672196,-0.19361653641728438,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.2766805627931214,-0.14792714744029858,-0.43722048710391653
FOMC20210616,2021-06-16,2021-06-16 14:00:00,True,False,0.125,0.125,2021-06-21,0.0,2.840219895499036,-2.436084170422365,BauerSwanson2023_MPS_FRBSF,True,statement,,2.768473163105784,5.451472055888224,3.5310585793020772
FOMC20210728,2021-07-28,2021-07-28 14:00:00,True,False,0.125,0.125,2021-08-02,0.0,1.010355798550703,-3.830446057708324,BauerSwanson2023_MPS_FRBSF,True,statement,,0.7382875605815832,1.0143099110767928,-0.20680373777532718
FOMC20210922,2021-09-22,2021-09-22 14:00:00,True,False,0.125,0.125,2021-09-27,0.0,0.818138520248889,2.099629588744711,BauerSwanson2023_MPS_FRBSF,True,statement,,0.2772265360362708,0.07310934849845355,-0.2074664691487122
FOMC20211103,2021-11-03,2021-11-03 14:00:00,True,False,0.125,0.125,2021-11-08,0.0,1.473218637770097,0.7773794789990324,BauerSwanson2023_MPS_FRBSF,True,statement,,1.1139313076562254,1.4951682064232226,3.4816939232728363
FOMC20211215,2021-12-15,2021-12-15 14:00:00,True,False,0.125,0.125,2021-12-20,0.0,5.750651506066214,6.645982303239956,BauerSwanson2023_MPS_FRBSF,True,statement,,3.2672261023663087,1.795688847235239,0.6309766022380467
FOMC20220126,2022-01-26,2022-01-26 14:00:00,True,False,0.125,0.125,2022-01-31,0.0,0.24367929362663718,-0.06532595794417691,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.09374934834740904,1.2246759601992547,1.2616336907262076
FOMC20220316,2022-03-16,2022-03-16 14:00:00,True,False,0.125,0.375,2022-03-21,25.0,13.80725519334621,8.118209511187358,BauerSwanson2023_MPS_FRBSF,True,statement,,11.754276178556529,5.073354405671901,3.9836143433863698
FOMC20220504,2022-05-04,2022-05-04 14:00:00,True,False,0.375,0.875,2022-05-09,50.0,-2.309933416497311,-4.680882979982467,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.1631279670301,-2.090691276954477,-0.3384100253960576
FOMC20220615,2022-06-15,2022-06-15 14:00:00,True,False,0.875,1.625,2022-06-20,75.0,9.362644638401534,8.070659554387213,BauerSwanson2023_MPS_FRBSF,True,statement,,4.410905296112705,1.8190733335031457,0.8160278318441662
FOMC20220727,2022-07-27,2022-07-27 14:00:00,True,False,1.625,2.375,2022-08-01,75.0,1.011879825477347,0.064612993623046,BauerSwanson2023_MPS_FRBSF,True,statement,,0.29129232535086347,0.16468384549182402,-0.08244336812971932
FOMC20220921,2022-09-21,2022-09-21 14:00:00,True,False,2.375,3.125,2022-09-26,75.0,13.45516280700031,11.84250921823904,BauerSwanson2023_MPS_FRBSF,True,statement,,9.6972702124328,2.3686664197310106,-1.2065958825889689
FOMC20221102,2022-11-02,2022-11-02 14:00:00,True,False,3.125,3.875,2022-11-07,75.0,-7.880877121534698,-8.162017576612529,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.282096799457005,-4.788141572485985,-0.7109911445754605
FOMC20221214,2022-12-14,2022-12-14 14:00:00,True,False,3.875,4.375,2022-12-19,50.0,9.068973177479279,7.899419882741279,BauerSwanson2023_MPS_FRBSF,True,statement,,7.322509918563375,3.043605837926107,0.7355484541639394
FOMC20230201,2023-02-01,2023-02-01 14:00:00,True,False,4.375,4.625,2023-02-06,25.0,2.5870791784527,0.759644699950579,BauerSwanson2023_MPS_FRBSF,True,statement,,2.2807328913713003,1.126732572360375,1.195781765597237
FOMC20230322,2023-03-22,2023-03-22 14:00:00,True,False,4.625,4.875,2023-03-27,25.0,-5.988309944823337,-5.61336882111166,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.984236350349724,-3.3067698555610896,-0.46225977160894993
FOMC20230503,2023-05-03,2023-05-03 14:00:00,True,False,4.875,5.125,2023-05-08,25.0,3.140019895024024,5.028748871022065,BauerSwanson2023_MPS_FRBSF,True,statement,,0.9864293543504358,1.2003259402612616,2.361131399487964
FOMC20230614,2023-06-14,2023-06-14 14:00:00,True,False,5.125,5.125,2023-06-19,0.0,9.786361082874622,8.055814252297584,BauerSwanson2023_MPS_FRBSF,True,statement,,11.574770258980784,5.4933254834704925,2.4883194825589077
FOMC20230726,2023-07-26,2023-07-26 14:00:00,True,False,5.125,5.375,2023-07-31,25.0,1.41242012130224,0.128037421987261,BauerSwanson2023_MPS_FRBSF,True,statement,,0.40192157067516054,0.0,-0.09676188399476668
FOMC20230920,2023-09-20,2023-09-20 14:00:00,True,False,5.375,5.375,2023-09-25,0.0,8.688559094996762,8.675408195851157,BauerSwanson2023_MPS_FRBSF,True,statement,,7.14293174578307,3.6750488532345984,1.6690699922354095
FOMC20231101,2023-11-01,2023-11-01 14:00:00,True,False,5.375,5.375,2023-11-06,0.0,-0.6228968175476018,0.6847026559492148,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.509817232375979,-0.8502528901734104,0.0
FOMC20231213,2023-12-13,2023-12-13 14:00:00,True,False,5.375,5.375,2023-12-18,0.0,-8.186079481065965,-5.692176943725888,BauerSwanson2023_MPS_FRBSF,True,statement,,-13.741777174480527,-8.011426229088206,-6.026237666643044
